T_K,rho_mol_m3,P_Pa,Z_PR
308.378200,11294.117647,8.325534424806e6,0.287502721036
308.378200,11411.764706,8.350117326660e6,0.285378936393
308.378200,11529.411765,8.376162298999e6,0.283347953064
308.378200,11647.058824,8.403758490883e6,0.281409944150
308.378200,11764.705882,8.432995993409e6,0.279565107060
308.378200,11882.352941,8.463965879990e6,0.277813663626
308.378200,12000.000000,8.496760247308e6,0.276155860238
308.378200,12117.647059,8.531472256962e6,0.274591967995
308.378200,12235.294118,8.568196177866e6,0.273122282863
308.378200,12352.941176,8.607027429424e6,0.271747125860
308.378200,12470.588235,8.648062625513e6,0.270466843245
308.378200,12588.235294,8.691399619329e6,0.269281806732
308.378200,12705.882353,8.737137549129e6,0.268192413712
308.378200,12823.529412,8.785376884902e6,0.267199087497
308.378200,12941.176471,8.836219476029e6,0.266302277577
308.378200,13058.823529,8.889768599959e6,0.265502459894
308.378200,13176.470588,8.946129011958e6,0.264800137138
308.378200,13294.117647,9.005406995969e6,0.264195839048
308.378200,13411.764706,9.067710416644e6,0.263690122745
308.378200,13529.411765,9.133148772576e6,0.263283573075
308.378200,13647.058824,9.201833250806e6,0.262976802968
308.378200,13764.705882,9.273876782645e6,0.262770453823
308.378200,13882.352941,9.349394100864e6,0.262665195909
308.378200,14000.000000,9.428501798323e6,0.262661728782
308.378200,14117.647059,9.511318388072e6,0.262760781728
308.378200,14235.294118,9.597964365021e6,0.262963114222
308.378200,14352.941176,9.688562269205e6,0.263269516412
308.378200,14470.588235,9.783236750737e6,0.263680809621
308.378200,14588.235294,9.882114636504e6,0.264197846872
308.378200,14705.882353,9.985324998677e6,0.264821513442
308.378200,14823.529412,1.009299922511e7,0.265552727429
308.378200,14941.176471,1.020527109172e7,0.266392440351
308.378200,15058.823529,1.032227683689e7,0.267341637767
308.378200,15176.470588,1.044415523798e7,0.268401339927
308.378200,15294.117647,1.057104769014e7,0.269572602443
308.378200,15411.764706,1.070309828730e7,0.270856516990
308.378200,15529.411765,1.084045390566e7,0.272254212041
308.378200,15647.058824,1.098326428959e7,0.273766853618
308.378200,15764.705882,1.113168214021e7,0.275395646088
308.378200,15882.352941,1.128586320652e7,0.277141832978
308.378200,16000.000000,1.144596637953e7,0.279006697829
308.503200,2000.000000,3.997490046609e6,0.779226183350
308.503200,2117.647059,4.171688694702e6,0.768005720402
308.503200,2235.294118,4.340116710492e6,0.756959902642
308.503200,2352.941176,4.502914560179e6,0.746085807069
308.503200,2470.588235,4.660219719007e6,0.735380595477
308.503200,2588.235294,4.812166781922e6,0.724841511842
308.503200,2705.882353,4.958887570235e6,0.714465879832
308.503200,2823.529412,5.100511234482e6,0.704251100405
308.503200,2941.176471,5.237164353654e6,0.694194649502
308.503200,3058.823529,5.368971030967e6,0.684294075834
308.503200,3176.470588,5.496052986330e6,0.674546998756
308.503200,3294.117647,5.618529645662e6,0.664951106223
308.503200,3411.764706,5.736518227212e6,0.655504152825
308.503200,3529.411765,5.850133825004e6,0.646203957897
308.503200,3647.058824,5.959489489549e6,0.637048403709
308.503200,3764.705882,6.064696305953e6,0.628035433716
308.503200,3882.352941,6.165863469525e6,0.619163050880
308.503200,4000.000000,6.263098359014e6,0.610429316063
308.503200,4117.647059,6.356506607572e6,0.601832346466
308.503200,4235.294118,6.446192171557e6,0.593370314143
308.503200,4352.941176,6.532257397269e6,0.585041444565
308.503200,4470.588235,6.614803085710e6,0.576844015237
308.503200,4588.235294,6.693928555467e6,0.568776354369
308.503200,4705.882353,6.769731703797e6,0.560836839604
308.503200,4823.529412,6.842309066006e6,0.553023896781
308.503200,4941.176471,6.911755873189e6,0.545335998760
308.503200,5058.823529,6.978166108414e6,0.537771664281
308.503200,5176.470588,7.041632561424e6,0.530329456871
308.503200,5294.117647,7.102246881928e6,0.523007983789
308.503200,5411.764706,7.160099631537e6,0.515805895020
308.503200,5529.411765,7.215280334423e6,0.508721882295
308.503200,5647.058824,7.267877526758e6,0.501754678161
308.503200,5764.705882,7.317978804986e6,0.494903055078
308.503200,5882.352941,7.365670872994e6,0.488165824551
308.503200,6000.000000,7.411039588239e6,0.481541836308
308.503200,6117.647059,7.454170006867e6,0.475029977489
308.503200,6235.294118,7.495146427902e6,0.468629171888
308.503200,6352.941176,7.534052436524e6,0.462338379212
308.503200,6470.588235,7.570970946513e6,0.456156594372
308.503200,6588.235294,7.605984241883e6,0.450082846805
308.503200,6705.882353,7.639174017763e6,0.444116199822
308.503200,6823.529412,7.670621420562e6,0.438255749984
308.503200,6941.176471,7.700407087463e6,0.432500626498
308.503200,7058.823529,7.728611185284e6,0.426849990648
308.503200,7176.470588,7.755313448751e6,0.421303035241
308.503200,7294.117647,7.780593218214e6,0.415858984085
308.503200,7411.764706,7.804529476848e6,0.410517091479
308.503200,7529.411765,7.827200887371e6,0.405276641738
308.503200,7647.058824,7.848685828321e6,0.400136948732
308.503200,7764.705882,7.869062429922e6,0.395097355444
308.503200,7882.352941,7.888408609572e6,0.390157233559
308.503200,8000.000000,7.906802106987e6,0.385315983060
308.503200,8117.647059,7.924320519038e6,0.380573031856
308.503200,8235.294118,7.941041334301e6,0.375927835418
308.503200,8352.941176,7.957041967366e6,0.371379876442
308.503200,8470.588235,7.972399792926e6,0.366928664528
308.503200,8588.235294,7.987192179673e6,0.362573735875
308.503200,8705.882353,8.001496524045e6,0.358314652992
308.503200,8823.529412,8.015390283838e6,0.354151004435
308.503200,8941.176471,8.028951011718e6,0.350082404550
308.503200,9058.823529,8.042256388667e6,0.346108493240
308.503200,9176.470588,8.055384257381e6,0.342228935743
308.503200,9294.117647,8.068412655654e6,0.338443422434
308.503200,9411.764706,8.081419849783e6,0.334751668631
308.503200,9529.411765,8.094484368003e6,0.331153414429
308.503200,9647.058824,8.107685033997e6,0.327648424539
308.503200,9764.705882,8.121101000509e6,0.324236488151
308.503200,9882.352941,8.134811783068e6,0.320917418803
308.503200,10000.000000,8.148897293879e6,0.317691054276
308.503200,10117.647059,8.163437875886e6,0.314557256489
308.503200,10235.294118,8.178514337044e6,0.311515911425
308.503200,10352.941176,8.194207984834e6,0.308566929059
308.503200,10470.588235,8.210600661033e6,0.305710243306
308.503200,10588.235294,8.227774776788e6,0.302945811982
308.503200,10705.882353,8.245813348004e6,0.300273616779
308.503200,10823.529412,8.264800031090e6,0.297693663257
308.503200,10941.176471,8.284819159083e6,0.295205980846
308.503200,11058.823529,8.305955778180e6,0.292810622865
308.503200,11176.470588,8.328295684719e6,0.290507666554
308.503200,11294.117647,8.351925462626e6,0.288297213120
308.503200,11411.764706,8.376932521366e6,0.286179387802
308.503200,11529.411765,8.403405134432e6,0.284154339942
308.503200,11647.058824,8.431432478399e6,0.282222243076
308.503200,11764.705882,8.461104672583e6,0.280383295040
308.503200,11882.352941,8.492512819327e6,0.278637718088
308.503200,12000.000000,8.525749044967e6,0.276985759024
308.503200,12117.647059,8.560906541495e6,0.275427689355
308.503200,12235.294118,8.598079608964e6,0.273963805449
308.503200,12352.941176,8.637363698677e6,0.272594428721
308.503200,12470.588235,8.678855457185e6,0.271319905819
308.503200,12588.235294,8.722652771144e6,0.270140608842
308.503200,12705.882353,8.768854813072e6,0.269056935559
308.503200,12823.529412,8.817562088035e6,0.268069309655
308.503200,12941.176471,8.868876481320e6,0.267178180989
308.503200,13058.823529,8.922901307129e6,0.266384025866
308.503200,13176.470588,8.979741358342e6,0.265687347331
308.503200,13294.117647,9.039502957395e6,0.265088675477
308.503200,13411.764706,9.102294008327e6,0.264588567772
308.503200,13529.411765,9.168224050035e6,0.264187609404
308.503200,13647.058824,9.237404310792e6,0.263886413640
308.503200,13764.705882,9.309947764093e6,0.263685622215
308.503200,13882.352941,9.385969185867e6,0.263585905723
308.503200,14000.000000,9.465585213116e6,0.263587964047
308.503200,14117.647059,9.548914404052e6,0.263692526791
308.503200,14235.294118,9.636077299773e6,0.263900353746
308.503200,14352.941176,9.727196487564e6,0.264212235371
308.503200,14470.588235,9.822396665867e6,0.264628993297
308.503200,14588.235294,9.921804710998e6,0.265151480850
308.503200,14705.882353,1.002554974569e7,0.265780583606
308.503200,14823.529412,1.013376320952e7,0.266517219958
308.503200,14941.176471,1.024657893128e7,0.267362341717
308.503200,15058.823529,1.036413320346e7,0.268316934730
308.503200,15176.470588,1.048656485879e7,0.269382019530
308.503200,15294.117647,1.061401534899e7,0.270558652011
308.503200,15411.764706,1.074662882593e7,0.271847924127
308.503200,15529.411765,1.088455222501e7,0.273250964622
308.503200,15647.058824,1.102793535123e7,0.274768939792
308.503200,15764.705882,1.117693096766e7,0.276403054269
308.503200,15882.352941,1.133169488674e7,0.278154551846
308.503200,16000.000000,1.149238606436e7,0.280024716325
308.628200,2000.000000,4.000097637608e6,0.779418671536
308.628200,2117.647059,4.174480589105e6,0.768208442337
308.628200,2235.294118,4.343096146641e6,0.757172753292
308.628200,2352.941176,4.506084751449e6,0.746308683596
308.628200,2470.588235,4.663583854886e6,0.735613397177
308.628200,2588.235294,4.815728029060e6,0.725084140096
308.628200,2705.882353,4.962649073465e6,0.714718238050
308.628200,2823.529412,5.104476117818e6,0.704513093973
308.628200,2941.176471,5.241335721261e6,0.694466185735
308.628200,3058.823529,5.373351968106e6,0.684575063927
308.628200,3176.470588,5.500646560286e6,0.674837349738
308.628200,3294.117647,5.623338906645e6,0.665250732910
308.628200,3411.764706,5.741546209237e6,0.655812969777
308.628200,3529.411765,5.855383546754e6,0.646521881378
308.628200,3647.058824,5.964963955219e6,0.637375351641
308.628200,3764.705882,6.070398506071e6,0.628371325644
308.628200,3882.352941,6.171796381760e6,0.619507807932
308.628200,4000.000000,6.269264948967e6,0.610782860909
308.628200,4117.647059,6.362909829549e6,0.602194603287
308.628200,4235.294118,6.452834969329e6,0.593741208593
308.628200,4352.941176,6.539142704816e6,0.585420903736
308.628200,4470.588235,6.621933827950e6,0.577231967626
308.628200,4588.235294,6.701307648977e6,0.569172729849
308.628200,4705.882353,6.777362057515e6,0.561241569388
308.628200,4823.529412,6.850193581926e6,0.553436913397
308.628200,4941.176471,6.919897447041e6,0.545757236015
308.628200,5058.823529,6.986567630335e6,0.538201057238
308.628200,5176.470588,7.050296916622e6,0.530766941817
308.628200,5294.117647,7.111176951329e6,0.523453498212
308.628200,5411.764706,7.169298292429e6,0.516259377579
308.628200,5529.411765,7.224750461088e6,0.509183272798
308.628200,5647.058824,7.277621991098e6,0.502223917536
308.628200,5764.705882,7.328000477140e6,0.495380085351
308.628200,5882.352941,7.375972621949e6,0.488650588825
308.628200,6000.000000,7.421624282431e6,0.482034278736
308.628200,6117.647059,7.465040514781e6,0.475530043254
308.628200,6235.294118,7.506305618660e6,0.469136807181
308.628200,6352.941176,7.545503180472e6,0.462853531211
308.628200,6470.588235,7.582716115801e6,0.456679211222
308.628200,6588.235294,7.618026711042e6,0.450612877596
308.628200,6705.882353,7.651516664274e6,0.444653594574
308.628200,6823.529412,7.683267125425e6,0.438800459622
308.628200,6941.176471,7.713358735758e6,0.433052602840
308.628200,7058.823529,7.741871666736e6,0.427409186383
308.628200,7176.470588,7.768885658286e6,0.421869403914
308.628200,7294.117647,7.794480056512e6,0.416432480077
308.628200,7411.764706,7.818733850897e6,0.411097669993
308.628200,7529.411765,7.841725711020e6,0.405864258783
308.628200,7647.058824,7.863534022828e6,0.400731561105
308.628200,7764.705882,7.884236924504e6,0.395698920719
308.628200,7882.352941,7.903912341951e6,0.390765710066
308.628200,8000.000000,7.922638023938e6,0.385931329877
308.628200,8117.647059,7.940491576936e6,0.381195208789
308.628200,8235.294118,7.957550499670e6,0.376556802992
308.628200,8352.941176,7.973892217424e6,0.372015595886
308.628200,8470.588235,7.989594116134e6,0.367571097760
308.628200,8588.235294,8.004733576287e6,0.363222845490
308.628200,8705.882353,8.019388006665e6,0.358970402253
308.628200,8823.529412,8.033634877961e6,0.354813357255
308.628200,8941.176471,8.047551756294e6,0.350751325485
308.628200,9058.823529,8.061216336654e6,0.346783947475
308.628200,9176.470588,8.074706476306e6,0.342910889082
308.628200,9294.117647,8.088100228177e6,0.339131841288
308.628200,9411.764706,8.101475874262e6,0.335446520006
308.628200,9529.411765,8.114911959062e6,0.331854665919
308.628200,9647.058824,8.128487323103e6,0.328356044313
308.628200,9764.705882,8.142281136547e6,0.324950444944
308.628200,9882.352941,8.156372932927e6,0.321637681906
308.628200,10000.000000,8.170842643036e6,0.318417593525
308.628200,10117.647059,8.185770628999e6,0.315290042260
308.628200,10235.294118,8.201237718552e6,0.312254914620
308.628200,10352.941176,8.217325239559e6,0.309312121099
308.628200,10470.588235,8.234115054791e6,0.306461596123
308.628200,10588.235294,8.251689597005e6,0.303703298011
308.628200,10705.882353,8.270131904343e6,0.301037208948
308.628200,10823.529412,8.289525656078e6,0.298463334979
308.628200,10941.176471,8.309955208750e6,0.295981706012
308.628200,11058.823529,8.331505632709e6,0.293592375837
308.628200,11176.470588,8.354262749098e6,0.291295422154
308.628200,11294.117647,8.378313167310e6,0.289090946629
308.628200,11411.764706,8.403744322954e6,0.286979074946
308.628200,11529.411765,8.430644516347e6,0.284959956887
308.628200,11647.058824,8.459102951580e6,0.283033766424
308.628200,11764.705882,8.489209776187e6,0.281200701820
308.628200,11882.352941,8.521056121444e6,0.279460985748
308.628200,12000.000000,8.554734143344e6,0.277814865428
308.628200,12117.647059,8.590337064269e6,0.276262612773
308.628200,12235.294118,8.627959215415e6,0.274804524555
308.628200,12352.941176,8.667696079985e6,0.273440922582
308.628200,12470.588235,8.709644337202e6,0.272172153894
308.628200,12588.235294,8.753901907187e6,0.270998590973
308.628200,12705.882353,8.800567996717e6,0.269920631966
308.628200,12823.529412,8.849743145936e6,0.268938700931
308.628200,12941.176471,8.901529276040e6,0.268053248095
308.628200,13058.823529,8.956029737981e6,0.267264750125
308.628200,13176.470588,9.013349362256e6,0.266573710422
308.628200,13294.117647,9.073594509796e6,0.265980659432
308.628200,13411.764706,9.136873124026e6,0.265486154969
308.628200,13529.411765,9.203294784146e6,0.265090782564
308.628200,13647.058824,9.272970759665e6,0.264795155823
308.628200,13764.705882,9.346014066262e6,0.264599916810
308.628200,13882.352941,9.422539523020e6,0.264505736450
308.628200,14000.000000,9.502663811090e6,0.264513314948
308.628200,14117.647059,9.586505533839e6,0.264623382230
308.628200,14235.294118,9.674185278561e6,0.264836698400
308.628200,14352.941176,9.765825679788e6,0.265154054228
308.628200,14470.588235,9.861551484288e6,0.265576271653
308.628200,14588.235294,9.961489617813e6,0.266104204304
308.628200,14705.882353,1.006576925365e7,0.266738738056
308.628200,14823.529412,1.017452188310e7,0.267480791596
308.628200,14941.176471,1.028788138785e7,0.268331317027
308.628200,15058.823529,1.040598411448e7,0.269291300485
308.628200,15176.470588,1.052896895107e7,0.270361762787
308.628200,15294.117647,1.065697740597e7,0.271543760106
308.628200,15411.764706,1.079015368891e7,0.272838384674
308.628200,15529.411765,1.092864479456e7,0.274246765510
308.628200,15647.058824,1.107260058850e7,0.275770069180
308.628200,15764.705882,1.122217389578e7,0.277409500583
308.628200,15882.352941,1.137752059228e7,0.279166303776
308.628200,16000.000000,1.153879969876e7,0.281041762824
308.753200,2000.000000,4.002705085555e6,0.779610976000
308.753200,2117.647059,4.177272323988e6,0.768410970783
308.753200,2235.294118,4.346075405994e6,0.757385400786
308.753200,2352.941176,4.509254747852e6,0.746531347397
308.753200,2470.588235,4.666947777043e6,0.735845976679
308.753200,2588.235294,4.819289042848e6,0.725326536773
308.753200,2705.882353,4.966410322955e6,0.714970355403
308.753200,2823.529412,5.108440726273e6,0.704774837479
308.753200,2941.176471,5.245506792103e6,0.694737462798
308.753200,3058.823529,5.377732585868e6,0.684855783829
308.753200,3176.470588,5.505239791530e6,0.675127423591
308.753200,3294.117647,5.628147800868e6,0.665550073615
308.753200,3411.764706,5.746573799753e6,0.656121491976
308.753200,3529.411765,5.860632851552e6,0.646839501413
308.753200,3647.058824,5.970437977808e6,0.637701987516
308.753200,3764.705882,6.076100236302e6,0.628706896978
308.753200,3882.352941,6.177728796636e6,0.619852235928
308.753200,4000.000000,6.275431013427e6,0.611136068312
308.753200,4117.647059,6.369312497248e6,0.602556514350
308.753200,4235.294118,6.459477183393e6,0.594111749040
308.753200,4352.941176,6.546027398586e6,0.585800000728
308.753200,4470.588235,6.629063925717e6,0.577619549731
308.753200,4588.235294,6.708686066692e6,0.569568727006
308.753200,4705.882353,6.784991703502e6,0.561645912876
308.753200,4823.529412,6.858077357569e6,0.553849535806
308.753200,4941.176471,6.928038247466e6,0.546178071217
308.753200,5058.823529,6.994968345084e6,0.538630040357
308.753200,5176.470588,7.058960430311e6,0.531204009203
308.753200,5294.117647,7.120106144300e6,0.523898587411
308.753200,5411.764706,7.178496041390e6,0.516712427309
308.753200,5529.411765,7.234219639750e6,0.509644222922
308.753200,5647.058824,7.287365470795e6,0.502692709041
308.753200,5764.705882,7.338021127449e6,0.495856660319
308.753200,5882.352941,7.386273311300e6,0.489134890412
308.753200,6000.000000,7.432207878708e6,0.482526251148
308.753200,6117.647059,7.475909885922e6,0.476029631727
308.753200,6235.294118,7.517463633245e6,0.469643957958
308.753200,6352.941176,7.556952708311e6,0.463368191519
308.753200,6470.588235,7.594460028512e6,0.457201329255
308.753200,6588.235294,7.630067882627e6,0.451142402496
308.753200,6705.882353,7.663857971690e6,0.445190476405
308.753200,6823.529412,7.695911449152e6,0.439344649359
308.753200,6941.176471,7.726308960363e6,0.433604052345
308.753200,7058.823529,7.755130681432e6,0.427967848391
308.753200,7176.470588,7.782456357490e6,0.422435232013
308.753200,7294.117647,7.808365340401e6,0.417005428691
308.753200,7411.764706,7.832936625960e6,0.411677694370
308.753200,7529.411765,7.856248890610e6,0.406451314973
308.753200,7647.058824,7.878380527710e6,0.401325605947
308.753200,7764.705882,7.899409683405e6,0.396299911825
308.753200,7882.352941,7.919414292108e6,0.391373605808
308.753200,8000.000000,7.938472111643e6,0.386546089371
308.753200,8117.647059,7.956660758086e6,0.381816791881
308.753200,8235.294118,7.974057740310e6,0.377185170244
308.753200,8352.941176,7.990740494300e6,0.372650708563
308.753200,8470.588235,8.006786417237e6,0.368212917816
308.753200,8588.235294,8.022272901405e6,0.363871335558
308.753200,8705.882353,8.037277367934e6,0.359625525629
308.753200,8823.529412,8.051877300415e6,0.355475077888
308.753200,8941.176471,8.066150278422e6,0.351419607964
308.753200,9058.823529,8.080174010958e6,0.347458757018
308.753200,9176.470588,8.094026369859e6,0.343592191526
308.753200,9294.117647,8.107785423187e6,0.339819603075
308.753200,9411.764706,8.121529468635e6,0.336140708176
308.753200,9529.411765,8.135337066976e6,0.332555248094
308.753200,9647.058824,8.149287075580e6,0.329062988694
308.753200,9764.705882,8.163458682029e6,0.325663720295
308.753200,9882.352941,8.177931437860e6,0.322357257548
308.753200,10000.000000,8.192785292458e6,0.319143439324
308.753200,10117.647059,8.208100627131e6,0.316022128617
308.753200,10235.294118,8.223958289397e6,0.312993212467
308.753200,10352.941176,8.240439627505e6,0.310056601885
308.753200,10470.588235,8.257626525223e6,0.307212231806
308.753200,10588.235294,8.275601436920e6,0.304460061052
308.753200,10705.882353,8.294447422974e6,0.301800072300
308.753200,10823.529412,8.314248185525e6,0.299232272082
308.753200,10941.176471,8.335088104619e6,0.296756690782
308.753200,11058.823529,8.357052274758e6,0.294373382658
308.753200,11176.470588,8.380226541891e6,0.292082425876
308.753200,11294.117647,8.404697540883e6,0.289883922553
308.753200,11411.764706,8.430552733486e6,0.287777998821
308.753200,11529.411765,8.457880446842e6,0.285764804905
308.753200,11647.058824,8.486769912559e6,0.283844515208
308.753200,11764.705882,8.517311306393e6,0.282017328420
308.753200,11882.352941,8.549595788551e6,0.280283467634
308.753200,12000.000000,8.583715544685e6,0.278643180485
308.753200,12117.647059,8.619763827570e6,0.277096739293
308.753200,12235.294118,8.657834999543e6,0.275644441230
308.753200,12352.941176,8.698024575708e6,0.274286608501
308.753200,12470.588235,8.740429267966e6,0.273023588535
308.753200,12588.235294,8.785147029897e6,0.271855754196
308.753200,12705.882353,8.832277102542e6,0.270783504011
308.753200,12823.529412,8.881920061124e6,0.269807262410
308.753200,12941.176471,8.934177862745e6,0.268927479986
308.753200,13058.823529,8.989153895113e6,0.268144633769
308.753200,13176.470588,9.046953026340e6,0.267459227516
308.753200,13294.117647,9.107681655850e6,0.266871792025
308.753200,13411.764706,9.171447766460e6,0.266382885458
308.753200,13529.411765,9.238360977671e6,0.265993093684
308.753200,13647.058824,9.308532600227e6,0.265703030649
308.753200,13764.705882,9.382075691993e6,0.265513338749
308.753200,13882.352941,9.459105115208e6,0.265424689237
308.753200,14000.000000,9.539737595168e6,0.265437782642
308.753200,14117.647059,9.624091780403e6,0.265553349206
308.753200,14235.294118,9.712288304395e6,0.265772149352
308.753200,14352.941176,9.804449848928e6,0.266094974159
308.753200,14470.588235,9.900701209098e6,0.266522645872
308.753200,14588.235294,1.000116936009e7,0.267056018424
308.753200,14705.882353,1.010598352575e7,0.267695977987
308.753200,14823.529412,1.021527524908e7,0.268443443546
308.753200,14941.176471,1.032917846469e7,0.269299367492
308.753200,15058.823529,1.044782957326e7,0.270264736250
308.753200,15176.470588,1.057136751820e7,0.271340570920
308.753200,15294.117647,1.069993386445e7,0.272527927957
308.753200,15411.764706,1.083367287969e7,0.273827899869
308.753200,15529.411765,1.097273161779e7,0.275241615949
308.753200,15647.058824,1.111726000493e7,0.276770243032
308.753200,15764.705882,1.126741092816e7,0.278414986287
308.753200,15882.352941,1.142334032677e7,0.280177090033
308.753200,16000.000000,1.158520728639e7,0.282057838595
308.878200,2000.000000,4.005312390536e6,0.779803096982
308.878200,2117.647059,4.180063899448e6,0.768613305991
308.878200,2235.294118,4.349054488658e6,0.757597845389
308.878200,2352.941176,4.512424549506e6,0.746753798750
308.878200,2470.588235,4.670311485608e6,0.736078334271
308.878200,2588.235294,4.822849823428e6,0.725568702173
308.878200,2705.882353,4.970171318860e6,0.715222232205
308.878200,2823.529412,5.112405060014e6,0.705036331250
308.878200,2941.176471,5.249677566362e6,0.695008481030
308.878200,3058.823529,5.382112884446e6,0.685136235890
308.878200,3176.470588,5.509832680268e6,0.675417220679
308.878200,3294.117647,5.632956328554e6,0.665849128713
308.878200,3411.764706,5.751600998996e6,0.656429719808
308.878200,3529.411765,5.865881739650e6,0.647156818401
308.878200,3647.058824,5.975911557584e6,0.638028311739
308.878200,3764.705882,6.081801496933e6,0.629042148136
308.878200,3882.352941,6.183660714454e6,0.620196335297
308.878200,4000.000000,6.281596552714e6,0.611488938712
308.878200,4117.647059,6.375714611005e6,0.602918080105
308.878200,4235.294118,6.466118814103e6,0.594481935946
308.878200,4352.941176,6.552911478954e6,0.586178736017
308.878200,4470.588235,6.636193379401e6,0.578006762036
308.878200,4588.235294,6.716063809024e6,0.569964346333
308.878200,4705.882353,6.792620642188e6,0.562049870571
308.878200,4823.529412,6.865960393383e6,0.554261764523
308.878200,4941.176471,6.936178274934e6,0.546598504892
308.878200,5058.823529,7.003368253150e6,0.539058614175
308.878200,5176.470588,7.067623103002e6,0.531640659573
308.878200,5294.117647,7.129034461372e6,0.524343251940
308.878200,5411.764706,7.187692878975e6,0.517165044774
308.878200,5529.411765,7.243687870985e6,0.510104733245
308.878200,5647.058824,7.297107966447e6,0.503161053262
308.878200,5764.705882,7.348040756533e6,0.496332780577
308.878200,5882.352941,7.396572941689e6,0.489618729917
308.878200,6000.000000,7.442790377737e6,0.483017754159
308.878200,6117.647059,7.486778120981e6,0.476528743532
308.878200,6235.294118,7.528620472373e6,0.470150624851
308.878200,6352.941176,7.568401020781e6,0.463882360779
308.878200,6470.588235,7.606202685409e6,0.457722949125
308.878200,6588.235294,7.642107757425e6,0.451671422164
308.878200,6705.882353,7.676197940824e6,0.445726845985
308.878200,6823.529412,7.708554392582e6,0.439888319872
308.878200,6941.176471,7.739257762141e6,0.434154975700
308.878200,7058.823529,7.768388230261e6,0.428525977367
308.878200,7176.470588,7.796025547279e6,0.423000520242
308.878200,7294.117647,7.822249070825e6,0.417577830643
308.878200,7411.764706,7.847137803008e6,0.412257165333
308.878200,7529.411765,7.870770427138e6,0.407037811039
308.878200,7647.058824,7.893225343993e6,0.401919083997
308.878200,7764.705882,7.914580707680e6,0.396900329512
308.878200,7882.352941,7.934914461125e6,0.391980921544
308.878200,8000.000000,7.954304371214e6,0.387160262310
308.878200,8117.647059,7.972828063626e6,0.382437781907
308.878200,8235.294118,7.990563057391e6,0.377812937957
308.878200,8352.941176,8.007586799193e6,0.373285215265
308.878200,8470.588235,8.023976697464e6,0.368854125499
308.878200,8588.235294,8.039810156286e6,0.364519206888
308.878200,8705.882353,8.055164609139e6,0.360280023937
308.878200,8823.529412,8.070117552517e6,0.356136167159
308.878200,8941.176471,8.084746579452e6,0.352087252820
308.878200,9058.823529,8.099129412961e6,0.348132922711
308.878200,9176.470588,8.113343939452e6,0.344272843925
308.878200,9294.117647,8.127468242126e6,0.340506708653
308.878200,9411.764706,8.141580634379e6,0.336834234005
308.878200,9529.411765,8.155759693254e6,0.333255161829
308.878200,9647.058824,8.170084292968e6,0.329769258565
308.878200,9764.705882,8.184633638527e6,0.326376315095
308.878200,9882.352941,8.199487299473e6,0.323076146627
308.878200,10000.000000,8.214725243784e6,0.319868592577
308.878200,10117.647059,8.230427871955e6,0.316753516476
308.878200,10235.294118,8.246676051286e6,0.313730805888
308.878200,10352.941176,8.263551150415e6,0.310800372345
308.878200,10470.588235,8.281135074106e6,0.307962151292
308.878200,10588.235294,8.299510298343e6,0.305216102049
308.878200,10705.882353,8.318759905742e6,0.302562207788
308.878200,10823.529412,8.338967621311e6,0.300000475525
308.878200,10941.176471,8.360217848605e6,0.297530936121
308.878200,11058.823529,8.382595706276e6,0.295153644304
308.878200,11176.470588,8.406187065085e6,0.292868678700
308.878200,11294.117647,8.431078585369e6,0.290676141881
308.878200,11411.764706,8.457357755021e6,0.288576160427
308.878200,11529.411765,8.485112928012e6,0.286568885000
308.878200,11647.058824,8.514433363471e6,0.284654490439
308.878200,11764.705882,8.545409265371e6,0.282833175858
308.878200,11882.352941,8.578131822856e6,0.281105164773
308.878200,12000.000000,8.612693251236e6,0.279470705229
308.878200,12117.647059,8.649186833681e6,0.277930069954
308.878200,12235.294118,8.687706963669e6,0.276483556523
308.878200,12352.941176,8.728349188208e6,0.275131487533
308.878200,12470.588235,8.771210251874e6,0.273874210803
308.878200,12588.235294,8.816388141711e6,0.272712099581
308.878200,12705.882353,8.863982133024e6,0.271645552771
308.878200,12823.529412,8.914092836114e6,0.270674995176
308.878200,12941.176471,8.966822243991e6,0.269800877754
308.878200,13058.823529,9.022273781120e6,0.269023677897
308.878200,13176.470588,9.080552353228e6,0.268343899720
308.878200,13294.117647,9.141764398234e6,0.267762074370
308.878200,13411.764706,9.206017938345e6,0.267278760356
308.878200,13529.411765,9.273422633366e6,0.266894543890
308.878200,13647.058824,9.344089835276e6,0.266610039252
308.878200,13764.705882,9.418132644126e6,0.266425889173
308.878200,13882.352941,9.495665965311e6,0.266342765232
308.878200,14000.000000,9.576806568276e6,0.266361368281
308.878200,14117.647059,9.661673146707e6,0.266482428882
308.878200,14235.294118,9.750386380284e6,0.266706707771
308.878200,14352.941176,9.843068998035e6,0.267034996339
308.878200,14470.588235,9.939845843388e6,0.267468117136
308.878200,14588.235294,1.004084394096e7,0.268006924398
308.878200,14705.882353,1.014619256516e7,0.268652304596
308.878200,14823.529412,1.025602331070e7,0.269405177008
308.878200,14941.176471,1.037047016509e7,0.270266494319
308.878200,15058.823529,1.048966958311e7,0.271237243238
308.878200,15176.470588,1.061376056351e7,0.272318445151
308.878200,15294.117647,1.074288472786e7,0.273511156792
308.878200,15411.764706,1.087718640171e7,0.274816470946
308.878200,15529.411765,1.101681269820e7,0.276235517179
